./data/memo0223.txt , 1
./data/memo0200.txt , 1
./data/memo0154.txt , 6
./data/memo0166.txt , 1
./data/memo0114.txt , 1
./data/memo0232.txt , 1
./data/memo0019.txt , 10
./data/memo0128.txt , 4
./data/memo0077.txt , 10
./data/memo0246.txt , 21
./data/memo0168.txt , 102
./data/memo0122.txt , 45
./data/memo0181.txt , 1
./data/memo0126.txt , 1
./data/memo0274.txt , 2
./data/memo0083.txt , 30
./data/memo0211.txt , 2
./data/memo0270.txt , 4
./data/memo0184.txt , 2
./data/memo0021.txt , 5
./data/memo0190.txt , 3
./data/memo0202.txt , 46
./data/memo0062.txt , 93
./data/memo0106.txt , 1
./data/memo0227.txt , 1
./data/memo0102.txt , 1
./data/memo0096.txt , 6
./data/memo0189.txt , 3
./data/memo0008.txt , 2
./data/memo0157.txt , 457
./data/memo0237.txt , 2
./data/memo0239.txt , 1
./data/memo0185.txt , 16
./data/memo0148.txt , 1
./data/memo0028.txt , 3
./data/memo0160.txt , 147
./data/memo0002.txt , 3
./data/memo0216.txt , 2
./data/memo0247.txt , 2
./data/memo0035.txt , 1
./data/memo0228.txt , 108
./data/memo0241.txt , 2
./data/memo0253.txt , 1
./data/memo0054.txt , 25
./data/memo0087.txt , 2
./data/memo0242.txt , 17
./data/memo0046.txt , 1
./data/memo0173.txt , 8
./data/memo0170.txt , 12
./data/memo0086.txt , 2
./data/memo0192.txt , 6
./data/memo0093.txt , 1
./data/memo0043.txt , 3
./data/memo0012.txt , 1
./data/memo0024.txt , 2
./data/memo0226.txt , 5
./data/memo0261.txt , 2
./data/memo0051.txt , 9
./data/memo0266.txt , 1
./data/memo0179.txt , 8
./data/memo0205.txt , 45
./data/memo0222.txt , 2
./data/memo0206.txt , 2
./data/memo0140.txt , 1
./data/memo0152.txt , 2
./data/memo0218.txt , 3
./data/memo0061.txt , 1
./data/memo0049.txt , 13026
./data/memo0078.txt , 2
./data/memo0219.txt , 16
./data/memo0038.txt , 1
./data/memo0204.txt , 2
./data/memo0060.txt , 3
./data/memo0163.txt , 4
./data/memo0243.txt , 1
./data/memo0006.txt , 6
./data/memo0147.txt , 1
./data/memo0265.txt , 2
./data/memo0115.txt , 10
./data/memo0069.txt , 1
./data/memo0238.txt , 1
./data/memo0100.txt , 3
./data/memo0145.txt , 2
./data/memo0112.txt , 1
./data/memo0155.txt , 1
./data/memo0073.txt , 2
./data/memo0235.txt , 10
./data/memo0017.txt , 2
./data/memo0091.txt , 1
./data/memo0161.txt , 4
./data/memo0180.txt , 13
./data/memo0164.txt , 2
./data/memo0203.txt , 1
./data/memo0064.txt , 13
./data/memo0236.txt , 2
./data/memo0276.txt , 399
./data/memo0085.txt , 27
./data/memo0020.txt , 2
./data/memo0214.txt , 18
./data/memo0007.txt , 1
./data/memo0159.txt , 1
./data/memo0132.txt , 7
./data/memo0053.txt , 2
./data/memo0079.txt , 12
./data/memo0021.txt , 5
./data/memo0383.txt , 1
./data/memo0325.txt , 3
./data/memo0480.txt , 2
./data/memo0128.txt , 8
./data/memo0161.txt , 6
./data/memo0405.txt , 6
./data/memo0321.txt , 1
./data/memo0239.txt , 1
./data/memo0012.txt , 1
./data/memo0180.txt , 13
./data/memo0288.txt , 6
./data/memo0242.txt , 17
./data/memo0457.txt , 2
./data/memo0078.txt , 2
./data/memo0446.txt , 3
./data/memo0430.txt , 2
./data/memo0455.txt , 134
./data/memo0190.txt , 4
./data/memo0294.txt , 1
./data/memo0306.txt , 10
./data/memo0049.txt , 13256
./data/memo0235.txt , 13
./data/memo0223.txt , 1
./data/memo0050.txt , 1
./data/memo0328.txt , 1
./data/memo0115.txt , 13
./data/memo0211.txt , 2
./data/memo0157.txt , 465
./data/memo0296.txt , 7
./data/memo0460.txt , 1
./data/memo0490.txt , 13
./data/memo0020.txt , 2
./data/memo0145.txt , 2
./data/memo0312.txt , 1
./data/memo0465.txt , 7
./data/memo0247.txt , 2
./data/memo0189.txt , 3
./data/memo0283.txt , 7
./data/memo0303.txt , 3
./data/memo0350.txt , 5
./data/memo0354.txt , 3
./data/memo0237.txt , 2
./data/memo0024.txt , 2
./data/memo0324.txt , 3
./data/memo0482.txt , 12
./data/memo0337.txt , 58
./data/memo0096.txt , 7
./data/memo0148.txt , 1
./data/memo0060.txt , 4
./data/memo0205.txt , 45
./data/memo0154.txt , 8
./data/memo0112.txt , 1
./data/memo0122.txt , 45
./data/memo0381.txt , 3
./data/memo0091.txt , 1
./data/memo0332.txt , 2
./data/memo0319.txt , 2
./data/memo0281.txt , 1
./data/memo0214.txt , 22
./data/memo0002.txt , 5
./data/memo0173.txt , 8
./data/memo0008.txt , 2
./data/memo0474.txt , 1
./data/memo0272.txt , 1
./data/memo0035.txt , 1
./data/memo0236.txt , 2
./data/memo0181.txt , 1
./data/memo0069.txt , 1
./data/memo0051.txt , 12
./data/memo0270.txt , 4
./data/memo0009.txt , 1
./data/memo0336.txt , 2
./data/memo0434.txt , 1
./data/memo0164.txt , 2
./data/memo0412.txt , 219
./data/memo0102.txt , 1
./data/memo0216.txt , 2
./data/memo0163.txt , 4
./data/memo0329.txt , 1
./data/memo0160.txt , 149
./data/memo0368.txt , 1
./data/memo0170.txt , 15
./data/memo0232.txt , 4
./data/memo0056.txt , 1
./data/memo0246.txt , 21
./data/memo0147.txt , 1
./data/memo0192.txt , 7
./data/memo0132.txt , 7
./data/memo0261.txt , 2
./data/memo0361.txt , 4
./data/memo0389.txt , 2
./data/memo0086.txt , 3
./data/memo0093.txt , 1
./data/memo0317.txt , 1
./data/memo0202.txt , 46
./data/memo0083.txt , 30
./data/memo0327.txt , 3
./data/memo0062.txt , 93
./data/memo0046.txt , 1
./data/memo0028.txt , 3
./data/memo0334.txt , 1
./data/memo0451.txt , 11
./data/memo0274.txt , 1
./data/memo0038.txt , 1
./data/memo0061.txt , 1
./data/memo0215.txt , 9
./data/memo0238.txt , 1
./data/memo0126.txt , 1
./data/memo0450.txt , 2
./data/memo0114.txt , 1
./data/memo0155.txt , 1
./data/memo0276.txt , 399
./data/memo0064.txt , 16
./data/memo0167.txt , 2
./data/memo0311.txt , 2
./data/memo0416.txt , 1
./data/memo0487.txt , 3
./data/memo0353.txt , 34
./data/memo0043.txt , 3
./data/memo0203.txt , 1
./data/memo0343.txt , 2
./data/memo0292.txt , 8
./data/memo0159.txt , 2
./data/memo0206.txt , 2
./data/memo0253.txt , 1
./data/memo0398.txt , 1
./data/memo0305.txt , 2
./data/memo0227.txt , 1
./data/memo0293.txt , 2
./data/memo0179.txt , 8
./data/memo0006.txt , 10
./data/memo0265.txt , 3
./data/memo0419.txt , 2
./data/memo0449.txt , 12
./data/memo0315.txt , 2
./data/memo0085.txt , 40
./data/memo0054.txt , 27
./data/memo0185.txt , 16
./data/memo0387.txt , 8
./data/memo0077.txt , 12
./data/memo0494.txt , 1
./data/memo0219.txt , 16
./data/memo0106.txt , 2
./data/memo0168.txt , 102
./data/memo0073.txt , 2
./data/memo0079.txt , 17
./data/memo0243.txt , 1
./data/memo0053.txt , 2
./data/memo0266.txt , 1
./data/memo0302.txt , 54
./data/memo0222.txt , 2
./data/memo0411.txt , 2
./data/memo0204.txt , 4
./data/memo0297.txt , 2
./data/memo0372.txt , 1
./data/memo0486.txt , 9
./data/memo0428.txt , 30
./data/memo0374.txt , 17
./data/memo0410.txt , 2
